Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2014,138,Stratford,157.5,157.5,315,1.24,125,32,158,81.83,43.65,13.54,53.2
2014,139,Suffield,269,269,538,1.23,208,142,188,72.54,10.69,46.69,42
2014,140,Thomaston,74,487,561,0.92,133,243,185,70.71,30.45,6.45,54.6
2014,141,Thompson,3,613,616,0.73,85,223,308,56.71,11.39,25.81,45.1
2014,142,Tolland,266,266,532,1.03,74,213,245,80.9,36.72,19.11,57.7
2014,143,Torrington,284.5,284.5,569,1.09,134,119,316,41.92,45.73,34.93,29.8
2014,144,Trumbull,117,391,508,0.43,300,167,41,83.54,24.56,42.78,43
2014,145,Union,336,336,672,0.55,172,216,284,65.64,26.96,21.22,47
2014,146,Vernon,605,227,832,0.67,212,321,299,59.91,46.73,24.21,34.5
2014,147,Voluntown,503,326,829,1.1,320,216,293,64.86,28.44,49.19,54.9
2017,119,Rocky Hill,280,103,383,0.76,38,209,136,70.15,27.78,15.19,25.7
2014,148,Wallingford,125.5,125.5,251,0.65,18,53,180,73.37,26.94,40.28,59.2
2014,149,Warren,253,253,506,1.6,118,207,181,40.64,31.02,45.37,38.7
2014,150,Washington,573,25,598,0.64,302,79,217,83.58,36.02,24.74,34.4
2014,151,Waterbury,440,173,613,0.68,301,150,162,62.34,9.81,15.53,37.8
2008,74,Litchfield,236.5,236.5,473,0.87,257,83,133,60.68,41.48,32.36,20.8
2014,152,Waterford,193,190,383,0.7,284,54,45,57.15,41.95,23.53,53.8
2014,153,Watertown,160.5,160.5,321,0.36,226,4,91,46.91,24.6,37.22,45.1
2014,156,West Haven,174.5,174.5,349,0.33,211,34,104,61.97,8.26,9.92,19.9
2014,154,Westbrook,391,121,512,0.91,188,118,206,64.82,40.38,17.17,40.8
2014,157,Weston,25,818,843,0.66,320,196,327,60.18,21.96,7.1,18.7
2014,158,Westport,170.5,170.5,341,0.99,150,53,138,73.93,9.52,24.46,50.7
2014,159,Wethersfield,172,336,508,1.11,222,258,28,61.04,33.52,42.24,31.8
2014,160,Willington,299,339,638,1.25,127,261,250,88.07,44.61,6.11,37.8
2016,102,North Stonington,181,434,615,0.62,262,227,126,54.13,16.95,38.64,26.6
2014,161,Wilton,644,104,748,0.55,247,311,190,69.96,44.95,35.39,51.5
2014,162,Winchester,48.5,48.5,97,0.91,50,1,46,80.37,48.09,46.96,20
2014,163,Windham,409,112,521,0.85,190,81,250,45.47,44.05,15.66,24.7
2014,164,Windsor,117,385,502,0.41,236,4,262,59.86,5.1,36.21,34.7
2014,165,Windsor Locks,128.5,128.5,257,0.19,21,173,63,56.84,22.11,48.88,27.7
2014,166,Wolcott,283,283,566,0.45,109,138,319,68.47,41.83,48.3,32.2
2014,167,Woodbridge,723,62,785,0.43,326,192,267,83.06,21.48,15.57,59.9
2014,168,Woodbury,90,90,180,1.07,32,137,11,43.92,32.07,9.51,52.7
2014,169,Woodstock,531,182,713,0.15,126,296,291,43.63,32.28,11.67,55.1
2015,1,Andover,112,74,186,0.9,43,115,28,82.52,21.43,36.59,57.4
2015,2,Ansonia,139,48,187,0.26,6,43,138,50.64,45.7,37.66,32.3
2015,3,Ashford,249.5,249.5,499,1.17,127,288,84,73.44,27.65,35.34,30.5
2015,4,Avon,0,381,381,1.48,90,218,73,67.14,25.92,20.12,27.8
2015,5,Barkhamsted,89,345,434,0.69,129,55,250,81.64,49.89,12.64,52.9
2015,6,Beacon Falls,240,240,480,1.37,16,241,223,46.25,27.21,31.13,46.5
2015,7,Berlin,319,304,623,1.17,320,257,46,46.49,13.03,26.77,27.9
2015,8,Bethany,132.5,132.5,265,0.97,185,0,80,67.84,28.09,37.8,33.8
2015,9,Bethel,258.5,258.5,517,1.27,109,288,120,87.32,41.63,24.86,39.3
2015,10,Bethlehem,214.5,214.5,429,0.77,285,102,42,60.75,39.96,20.24,40.2
2015,11,Bloomfield,138,460,598,0.74,162,291,145,56.35,40.49,18.21,55.3
2015,12,Bolton,147.5,147.5,295,0.32,74,148,73,70.33,36.86,14.52,34
2015,13,Bozrah,166.5,166.5,333,1.31,198,83,52,86.52,16.44,16.96,56.2
2015,14,Branford,271.5,271.5,543,0.64,286,25,232,81.85,43.79,9.27,36.5
2015,15,Bridgeport,258,391,649,0.81,181,174,294,89.77,45.2,20.61,49.3
2015,16,Bridgewater,258.5,258.5,517,1.09,96,222,199,41.13,13.74,6.65,57.1
2015,17,Bristol,169.5,169.5,339,0.81,50,128,161,45.64,10.87,13.39,56.1
2015,18,Brookfield,245,245,490,1.03,313,141,36,70.47,48.9,38.6,20.4
2015,19,Brooklyn,9,421,430,1.47,33,301,96,81.03,44.07,19.65,26.6
2015,20,Burlington,260,105,365,0.98,20,297,48,54.26,45.2,35.07,38
2015,21,Canaan,163,163,326,1.11,183,134,9,51.96,44.89,37.26,36.1
2015,22,Canterbury,192.5,192.5,385,0.72,292,54,39,79.35,29.38,31.15,44.9
2015,23,Canton,171,99,270,0.75,63,55,152,42.82,34.09,48.14,57.7
2015,24,Chaplin,151.5,151.5,303,1.05,123,75,105,58.47,29.54,5.96,22.7
2015,25,Cheshire,12,446,458,1.3,100,318,40,65.29,7.3,38.24,37
2015,26,Chester,167,245,412,1.12,118,131,163,68.02,38.55,48.15,26.1
2015,27,Clinton,187.5,187.5,375,0.37,77,41,257,76.43,27.74,43.8,55.6
2015,28,Colchester,249.5,249.5,499,0.75,180,109,210,57.74,34.15,12.56,58.5
2015,29,Colebrook,320,148,468,0.87,198,69,201,70.63,27.62,19.71,38.1
2015,30,Columbia,318,348,666,1.11,189,283,194,69.27,27.13,12.76,22.4
2015,31,Cornwall,252,252,504,1.39,327,125,52,67.38,12.73,32.06,51
2015,32,Coventry,328,215,543,1.07,102,295,146,72.02,17.54,37.05,47.3
2015,33,Cromwell,784,7,791,0.51,332,178,281,52.97,12.15,19.27,32.9
2015,34,Danbury,776,104,880,0.65,274,297,309,44.23,13.8,29.28,55.3
2015,35,Darien,283.5,283.5,567,0.37,129,196,242,45.96,48.78,36.09,59
2015,36,Deep River,275,275,550,1.31,240,260,50,51.23,11.89,23.96,41.4
2015,37,Derby,173,173,346,4.7,133,100,113,65.01,17.12,43.43,41.8
2015,38,Durham,244,244,488,1.14,156,60,272,82.02,31.58,39.72,30.5
2015,40,East Granby,418,200,618,1.08,317,182,119,75.06,32.46,7.91,42.5
2015,41,East Haddam,605,36,641,0.56,157,296,188,79.45,11.93,32.95,36.5
2015,42,East Hampton,94,148,242,1.25,189,8,45,57.55,40.72,15.59,30.7
2015,43,East Hartford,273,273,546,0.86,99,205,242,60.23,40.33,30.09,20.8
2015,44,East Haven,580,98,678,0.82,51,317,310,59.68,15.68,48.06,28.6
2015,45,East Lyme,75,75,150,1.24,48,53,49,49.59,17.99,44.56,26.3
2015,47,East Windsor,304,304,608,0.43,99,179,330,43.06,47.21,23.2,40.8
2015,39,Eastford,235,128,363,1.12,250,103,10,69.55,42.16,18.12,43.3
2015,46,Easton,112.5,112.5,225,0.34,53,125,47,89.46,36.4,15.55,43.6
2015,48,Ellington,112,112,224,0.47,136,33,55,48.34,8.7,28.96,34.3
2015,49,Enfield,166,166,332,0.77,161,164,7,42.33,23.82,10.14,35.7
2015,50,Essex,375,226,601,1.2,291,297,13,78.98,30.17,29.72,53
2015,51,Fairfield,458,105,563,0.43,80,269,214,52.63,13.43,5.06,38
2015,52,Farmington,136,615,751,4.3,219,288,244,81.48,25.17,19.57,59.5
2015,53,Franklin,127,127,254,0.87,84,117,53,75.2,32.05,14.9,36.5
2015,54,Glastonbury,222.5,222.5,445,0.45,82,91,272,87.28,19.73,48.7,45.3
2015,55,Goshen,273.5,273.5,547,1.08,318,99,130,60.45,40.14,37.73,20.1
2015,56,Granby,80,80,160,1.28,66,86,8,73.1,42.82,20.73,45.4
2015,57,Greenwich,512,165,677,0.27,233,233,211,63.24,19.56,9.18,53.8
2015,58,Griswold,295,146,441,0.49,197,123,121,71.53,42.74,28.26,57.6
2015,59,Groton,319,254,573,0.64,258,202,113,62.48,9.66,14.61,59.9
2015,60,Guilford,113,113,226,0.95,176,31,19,49.43,42.7,29.14,29.9
2015,61,Haddam,177.5,177.5,355,0.25,297,38,20,65.39,11.87,42.59,42.2
2015,62,Hamden,289.5,289.5,579,0.64,279,93,207,66.43,8.73,32.71,36.9
2015,63,Hampton,170,170,340,0.28,299,9,32,80.53,33.88,33.52,41.7
2015,64,Hartford,237,237,474,1.08,128,214,132,76.78,26.24,29.35,24.6
2015,65,Hartland,234,234,468,1.07,179,99,190,73.19,45.86,46.73,54
2015,66,Harwinton,279.5,279.5,559,3.5,291,243,25,45.67,21.34,46.94,56.2
2015,67,Hebron,228,123,351,0.43,206,57,88,76.03,17.92,28.07,36.9
2015,68,Kent,269,434,703,2.5,293,319,91,65.02,27.53,18.76,29.8
2015,69,Killingly,112,112,224,0.61,174,18,32,84.7,25.52,25.68,23.9
2015,70,Killingworth,190.5,190.5,381,0.55,28,116,237,85.99,20.5,13.4,46.7
2015,71,Lebanon,290,40,330,1.47,178,135,17,42.76,36.22,33.64,31.1
2015,72,Ledyard,319.5,319.5,639,0.56,40,326,273,81.03,39.18,27.5,56.2
2015,73,Lisbon,164,610,774,1.28,191,295,288,41.88,43.38,9.65,46.2
2015,74,Litchfield,4,270,274,1,236,12,26,58.36,48.78,13.89,45.1
2015,75,Lyme,353.5,353.5,707,1.02,303,100,304,67.11,17,26.58,41.5
2015,76,Madison,378,107,485,1.55,224,154,107,47.41,37.22,44.94,19.9
2015,77,Manchester,77,342,419,1.27,113,81,225,77.32,22.74,30.49,57.1
2015,78,Mansfield,409,278,687,0.72,277,87,323,40.42,35.47,35.67,44.4
2015,79,Marlborough,69,69,138,1.3,16,104,18,48.43,26.42,20.26,59.8
2015,80,Meriden,131,305,436,1.35,85,129,222,69.04,49.72,30.71,40.6
2015,81,Middlebury,600,267,867,0.86,316,271,280,75.72,37.8,25.13,47.8
2015,82,Middlefield,148,148,296,0.85,180,13,103,85.83,47.86,34.66,20.4
2015,83,Middletown,41,561,602,1.12,144,127,331,75.27,42.57,7.28,44.5
2015,84,Milford,88,616,704,14.7,314,59,331,73.59,45.63,27.2,50.1
2015,85,Monroe,401,337,738,1.4,224,226,288,59.72,41.65,18.32,50.7
2015,86,Montville,52.5,52.5,105,1.36,53,16,36,40.06,25.66,19.68,50.3
2015,87,Morris,295,295,590,0.22,303,44,243,46.01,16.33,48.24,27.5
2015,88,Naugatuck,73,73,146,0.55,67,37,42,66.73,21.66,13.22,59
2015,89,New Britain,177,177,354,0.58,106,123,125,73.76,5.91,19.01,59.8
2015,90,New Canaan,202,202,404,0.93,333,63,8,60.87,28.58,27.95,21.2
2015,91,New Fairfield,170.5,170.5,341,0.68,76,252,13,76.53,27.73,43.84,57.3
2015,92,New Hartford,208.5,208.5,417,0.95,26,261,130,66.09,28.64,23.75,30.2
2015,93,New Haven,294.5,294.5,589,0.64,154,111,324,43.71,48.83,38.47,46.9
2015,95,New London,177.5,177.5,355,0.37,71,101,183,49.6,46.02,43.54,32.2
2023,41,East Haddam,254,254,508,1.08,179,48,281,82,12.28,18.95,58.6
2015,96,New Milford,22,352,374,0.3,46,276,52,76.25,21.6,22.67,22.3
2011,123,Scotland,68,810,878,1.18,275,285,318,51.43,33.64,41.63,39.6
2015,94,Newington,253.5,253.5,507,0.82,241,226,40,84.74,24.08,21.05,38.9
2015,97,Newtown,142,176,318,0.41,276,22,20,45.88,21.22,42.48,36
2015,98,Norfolk,468.5,468.5,937,1.19,312,331,294,89.51,40.93,7,31.7
2015,99,North Branford,247.5,247.5,495,1.4,104,184,207,50.47,28.58,18.88,45.1
2015,100,North Canaan,144,163,307,0.52,94,63,150,40.59,30.74,35.57,23.5
2015,101,North Haven,224,218,442,1.08,218,156,68,89.87,43.39,30.44,48.1
2015,102,North Stonington,502,279,781,11.5,169,282,330,54.05,41.27,24.63,59.2
2015,103,Norwalk,373.5,373.5,747,0.59,282,148,317,73.4,10.95,29.3,51.8
2015,104,Norwich,376.5,376.5,753,1.45,127,326,300,48.83,37.13,13.89,54.1
2015,105,Old Lyme,196.5,196.5,393,0.72,199,168,26,69.01,24.59,24.38,33.1
2015,106,Old Saybrook,289,289,578,1.62,331,132,115,85.2,18.26,27.58,31.6
2015,107,Orange,103,385,488,0.95,34,313,141,56.01,7.25,45.55,39.7
2015,108,Oxford,157,157,314,0.8,143,131,40,73.51,26.93,16.74,19.9
2015,109,Plainfield,38,554,592,0.47,291,196,105,49.4,20.99,44.05,57.7
2015,110,Plainville,136,136,272,0.44,65,134,73,71.24,16.32,33.99,24
2015,111,Plymouth,197,114,311,0.49,218,34,59,56.82,36.26,5.92,55.9
2015,112,Pomfret,285.5,285.5,571,0.34,55,219,297,50.56,39.63,37.61,21.5
2015,113,Portland,224.5,224.5,449,1.25,144,184,121,55.66,16.02,6.6,52.6
2015,115,Prospect,390,28,418,0.99,212,4,202,48.94,7.23,49.88,24.4
2015,116,Putnam,86.5,86.5,173,1.26,93,70,10,85.1,43.19,44.27,19.6
2015,117,Redding,245.5,245.5,491,0.35,105,240,146,59.86,5.45,18.38,48.2
2015,118,Ridgefield,553,41,594,1.12,83,296,215,52.26,47.17,16.58,29.8
2015,119,Rocky Hill,447,338,785,0.83,135,330,320,62.42,33.24,22.16,48
2015,120,Roxbury,499,140,639,0.28,145,192,302,56.03,19.48,21.03,41.3
2015,121,Salem,14,414,428,1.33,248,167,13,77.22,16.09,21.76,22.6
2015,122,Salisbury,159,159,318,0.89,17,235,66,88.56,5.41,19.32,57.1
2015,123,Scotland,298,298,596,1.1,124,293,179,61.9,15.6,32.95,37
2015,124,Seymour,288,251,539,0.52,1,297,241,83.05,11.2,12.39,48.8
2015,125,Sharon,477,260,737,0.82,331,247,159,68.29,32.55,43.07,39
2015,126,Shelton,230,142,372,1.27,199,164,9,47.86,12.49,41.56,43.4
2015,127,Sherman,285.5,285.5,571,0.49,137,311,123,74.53,28.79,26.44,30.7
2015,128,Simsbury,419,125,544,0.64,202,70,272,65.67,31.56,43.37,26.4
2015,129,Somers,156,595,751,0.73,281,230,240,72.53,18.41,16.12,40.8
2015,132,South Windsor,249,249,498,0.39,302,54,142,84.48,6.58,5.79,36.5
2015,130,Southbury,188,188,376,1.44,29,181,166,62.02,6.68,32.86,34.4
2015,131,Southington,96,36,132,1.56,55,21,56,85.06,6.19,25.61,46.2
2015,133,Sprague,268.5,268.5,537,0.8,118,282,137,77.53,38.26,30.52,47
2015,134,Stafford,410,151,561,1.02,131,104,326,64.43,19.31,45.47,19.9
2015,135,Stamford,210,210,420,0.85,230,174,16,70.16,40.83,48.65,32.2
2015,136,Sterling,288,487,775,0.42,151,293,331,56.28,24.43,33.55,35.3
2015,137,Stonington,253,77,330,1.02,20,38,272,89.18,25.38,39.38,22.1
2015,138,Stratford,195,264,459,0.99,67,59,333,73.37,28.08,8.77,27.9
2011,145,Union,162,183,345,1.35,65,249,31,63.54,18.23,10.07,22.7
2015,139,Suffield,213,213,426,5.8,125,299,2,42.19,37.09,12.23,20.2
2015,140,Thomaston,291,291,582,0.83,42,298,242,56.33,17.31,37.99,59.8
2015,141,Thompson,249.5,249.5,499,0.58,181,211,107,71.17,10.47,24.41,48.9
2015,142,Tolland,151.5,151.5,303,0.68,99,154,50,42.82,30.02,25.07,21.7
2015,143,Torrington,292,292,584,0.47,239,172,173,41.19,19.71,18.89,18.9
2015,144,Trumbull,168,168,336,0.33,199,22,115,62.5,24.91,32.33,48.2
2015,145,Union,268,268,536,0.5,115,239,182,56.63,34.11,13.33,36.4
2015,146,Vernon,117,358,475,0.72,114,208,153,61.91,27.24,33.21,51
2015,147,Voluntown,254,254,508,0.14,141,121,246,53.13,32.91,12.82,56.8
2015,148,Wallingford,222.5,222.5,445,0.92,118,252,75,48.24,29.49,7.87,43.2
2015,149,Warren,158,317,475,1.08,92,140,243,74.46,38.29,19.87,25.9
2015,150,Washington,203.5,203.5,407,0.61,8,319,80,65.73,36.77,15.4,50.9
2015,151,Waterbury,227,225,452,1.24,72,152,228,50.01,29.04,45,58.1
2015,152,Waterford,154.5,154.5,309,0.86,25,213,71,55.98,35.55,7.47,42.4
2015,153,Watertown,215,547,762,1.42,238,307,217,69.59,44.31,12.95,46.6
2015,155,West Hartford,216.5,216.5,433,1.09,144,47,242,43.61,24.45,29.69,32.2
2015,156,West Haven,695,1,696,0.53,67,316,313,47.37,23.57,26.65,34
2015,154,Westbrook,14,266,280,0.64,187,16,77,43.66,39.39,7.06,48.9
2015,157,Weston,156,426,582,1.06,130,295,157,80.62,31.21,5.33,57
2015,158,Westport,298.5,298.5,597,1.05,220,330,47,77.62,8.2,49.46,44.4
2015,159,Wethersfield,260,399,659,0.36,280,68,311,77.67,45.15,34.65,51.2
2015,160,Willington,156,501,657,0.61,276,84,297,75.82,6.39,21.44,25.2
2015,161,Wilton,46,397,443,0.52,139,281,23,73.47,38.68,26.17,26.9
2015,162,Winchester,323,46,369,1.1,53,207,109,63.85,39.15,16.99,40.3
2015,163,Windham,45,45,90,1.64,0,39,51,72.11,47.89,20.52,25.4
2015,164,Windsor,255.5,255.5,511,1.09,127,95,289,41.92,7.44,34.21,44.7
2015,165,Windsor Locks,129,378,507,1.14,0,249,258,71.07,31.86,44.73,30.2
2015,166,Wolcott,410,220,630,1.41,172,135,323,78.89,24.25,13.29,51.2
2015,167,Woodbridge,94,381,475,0.94,265,72,138,65.02,19.88,42.82,51.9
2015,168,Woodbury,626,274,900,5.8,295,300,305,57.88,9.06,10.47,37.5
2015,169,Woodstock,754,47,801,1.2,255,272,274,53.87,30.32,14.67,25.6
2016,1,Andover,192,192,384,1.34,173,168,43,72.14,26.56,6.67,45.2
2016,2,Ansonia,291,343,634,11.5,44,332,258,74.64,9.7,11.34,59.7
2016,3,Ashford,224.5,224.5,449,0.9,140,197,112,83.55,32.56,46.28,44.1
2016,4,Avon,178.5,178.5,357,0.56,26,105,226,57.12,38.21,25.67,19.5
2016,5,Barkhamsted,282,114,396,0.41,232,100,64,78.49,39.53,8.49,18.7
2016,6,Beacon Falls,68,536,604,1.06,208,234,162,68.07,45.74,48.19,31.5
2016,7,Berlin,245.5,245.5,491,0.75,49,279,163,84.14,23.43,44.55,26.2
2016,8,Bethany,10,543,553,0.83,60,328,165,66.39,47.89,38.96,52.1
2016,9,Bethel,253,132,385,0.82,242,105,38,65.88,43.94,47.01,53.5
2016,10,Bethlehem,227,227,454,0.55,268,34,152,68.89,18.34,14.91,28.9
2016,11,Bloomfield,307,307,614,0.8,139,156,319,77.47,12.17,42.64,31.7
2016,12,Bolton,549,147,696,0.45,156,272,268,88.23,24.59,36.05,27.9
2016,13,Bozrah,133,513,646,0.15,84,239,323,43.68,23.09,44.14,56.2
2016,14,Branford,307,307,614,0.66,83,206,325,42.67,30.91,40.86,39.1
2016,15,Bridgeport,22,571,593,0.74,275,244,74,86.88,31.25,20.59,45.6
2016,16,Bridgewater,189,189,378,1.53,30,92,256,66.49,38.75,39.85,35.5
2016,17,Bristol,157,157,314,1.5,7,108,199,70.75,27.95,16.81,44.5
2016,18,Brookfield,301,380,681,0.26,279,305,97,64.12,9.72,19.79,34.2
2016,19,Brooklyn,362,56,418,0.27,202,113,103,44.68,43.62,9.86,32.3
2016,20,Burlington,109,109,218,0.89,32,23,163,78.4,18.94,47.08,44.6
2016,21,Canaan,217,484,701,1.18,297,292,112,77.36,48.71,18.1,42.8
2016,22,Canterbury,140,355,495,0.64,142,251,102,55.59,10.3,28.43,30.3
2016,23,Canton,169,169,338,1.03,36,266,36,55.31,48.12,22.61,24.3
2016,24,Chaplin,229.5,229.5,459,0.3,146,208,105,81.89,9.1,48.2,33.5
2016,25,Cheshire,209,258,467,0.91,227,54,186,43.62,15.4,20.08,35.4
2016,26,Chester,39.5,39.5,79,1,33,26,20,84.06,7.1,40.03,44.4
2016,27,Clinton,352.5,352.5,705,0.86,236,322,147,52.83,36.73,43.49,56.4
2016,28,Colchester,170,170,340,0.8,211,1,128,69.65,43.26,24.6,19.5
2016,29,Colebrook,280.5,280.5,561,0.2,308,67,186,86.8,24.53,22.02,28.2
2016,30,Columbia,284.5,284.5,569,1.19,139,147,283,73.91,46.78,38.65,26.1
2016,31,Cornwall,682,23,705,1.14,189,318,198,60.72,31.56,46.08,39.1
2016,32,Coventry,459,197,656,1.02,95,327,234,74.48,33.35,38.97,36
2016,33,Cromwell,355,74,429,1.37,193,129,107,57.2,43.04,15.22,48.6
2016,34,Danbury,323,70,393,0.1,303,82,8,53.86,18.36,44.97,28.2
2016,35,Darien,132,429,561,1.39,295,41,225,89.83,20.94,22.44,43
2016,36,Deep River,257,257,514,0.68,151,155,208,77.54,45.77,30.93,55.1
2016,37,Derby,311,311,622,1.23,222,156,244,72.24,45.54,42.41,56.2
2016,38,Durham,294,294,588,1.35,195,106,287,57.76,48.94,13.48,58.3
2016,40,East Granby,126,309,435,1.27,87,283,65,42.46,45.58,40.3,50.5
2016,41,East Haddam,105,532,637,1.09,298,187,152,41.55,10.73,31.83,56.1
2016,42,East Hampton,155,155,310,0.94,16,104,190,67.71,42.07,45.2,27.9
2016,43,East Hartford,269,269,538,0.43,210,111,217,78.1,23.44,12.74,26.3
2016,44,East Haven,377,139,516,1.17,231,132,153,66.87,49.59,23.93,18.3
2016,45,East Lyme,364,364,728,1.49,182,270,276,82.04,26.25,42.48,47.7
2016,47,East Windsor,50,301,351,0.41,161,109,81,41.67,29.92,5.87,57.4
2016,39,Eastford,28,333,361,0.19,69,72,220,58.34,28.84,10.05,25.9
2016,46,Easton,461,169,630,0.94,59,292,279,51.85,19.48,49.58,44.8
2016,48,Ellington,295,135,430,0.73,178,142,110,62.36,8.38,17.62,49.4
2016,49,Enfield,296,130,426,0.37,76,259,91,43.62,45.3,48.9,57
2016,50,Essex,144.5,144.5,289,0.57,34,244,11,87.71,41.12,13.21,45.2
2016,51,Fairfield,153.5,153.5,307,0.7,15,154,138,51.16,11.28,21.25,58.8
2016,52,Farmington,406,189,595,0.32,293,148,154,86.12,39.95,38.88,32.5
2016,53,Franklin,125.5,125.5,251,0.73,170,59,22,61.29,33.16,34.6,32.7
2016,54,Glastonbury,167.5,167.5,335,0.91,31,85,219,89.28,23.41,31.15,40.8
2016,55,Goshen,612,77,689,0.34,262,191,236,67.7,16.43,28.85,34.1
2016,56,Granby,404,388,792,0.6,214,326,252,86.54,43.69,42.95,18.1
2016,57,Greenwich,345,63,408,0.59,45,181,182,40.27,36.51,15.57,48.7
2016,58,Griswold,621,50,671,1.19,188,286,197,77.41,29.65,24.91,49.6
2016,59,Groton,419,295,714,1.42,273,272,169,85.15,32.43,12,49.4
2016,60,Guilford,181,265,446,0.25,70,254,122,46.99,9.1,31.82,32.5
2016,61,Haddam,167,167,334,0.43,295,6,33,44.81,26.33,16.27,39.9
2016,62,Hamden,262,262,524,1.37,87,125,312,61.23,13.72,20.02,33.1
2016,63,Hampton,0,417,417,0.14,333,82,2,86.68,14.38,26.21,18.7
2016,64,Hartford,146,146,292,5.6,260,27,5,67.12,34.76,6.2,41.6
2016,65,Hartland,374.5,374.5,749,0.82,181,265,303,66.37,46.01,9.14,23.2
2016,66,Harwinton,202,202,404,1.08,21,282,101,47.06,23.17,35.87,21.4
2016,67,Hebron,370,144,514,0.76,73,250,191,40.04,14.35,24.3,49.7
2016,68,Kent,144,144,288,1.48,89,187,12,80.51,34.19,43.92,18.4
2016,69,Killingly,249,249,498,1.25,165,298,35,44.38,44.2,36.26,58.3
2016,70,Killingworth,185,185,370,1.03,233,68,69,71.69,38.67,5.36,39.6
2016,71,Lebanon,430,304,734,12,128,318,288,85.73,44.09,32.75,59.3
2016,72,Ledyard,381,381,762,1.14,333,325,104,50.43,29.14,9.22,20.4
2016,73,Lisbon,308,284,592,0.87,291,98,203,73.26,38.83,40.14,42.5
2016,74,Litchfield,136,462,598,1.15,94,192,312,43.93,11.3,49.62,32.7
2016,75,Lyme,201,106,307,0.72,27,226,54,70.19,20.67,28.9,53.4
2016,77,Manchester,160.5,160.5,321,0.49,34,181,106,48.2,22.53,35.73,33.2
2016,78,Mansfield,312,384,696,0.26,230,326,140,76.8,28.01,15.68,28.9
2016,79,Marlborough,116,517,633,0.82,317,92,224,55.06,46.81,24.69,54
2016,80,Meriden,286,286,572,0.26,124,142,306,63.17,44.34,43.52,33.7
2016,81,Middlebury,294,294,588,1.66,78,202,308,69.97,11.05,12.53,18.7
2016,82,Middlefield,113,113,226,1.19,60,131,35,48.56,12.78,16.95,34.4
2016,83,Middletown,574,40,614,0.92,216,266,132,77.08,21.09,25.04,45.5
2016,84,Milford,243,195,438,1.36,281,133,24,55.13,18.08,37.05,28.7
2011,28,Colchester,243,243,486,1.2,238,200,48,40.97,14.2,17.48,20.9
2016,85,Monroe,188,188,376,0.55,162,178,36,73.12,32.66,21.91,36.1
2016,86,Montville,129.5,129.5,259,0.75,56,185,18,47.91,45.62,46.75,20.4
2016,87,Morris,74,167,241,0.93,190,17,34,74.41,48.3,9.25,42.7
2016,88,Naugatuck,381,381,762,0.95,131,322,309,46.41,34.41,21.69,49.8
2016,89,New Britain,71,71,142,1.57,41,96,5,61.27,42.72,36.9,35.4
2016,90,New Canaan,201.5,201.5,403,0.9,172,33,198,52.36,28.63,15.17,35.6
2016,91,New Fairfield,209,289,498,1.52,166,299,33,77.42,14.37,34.54,21.7
2016,92,New Hartford,474,16,490,0.99,249,186,55,53.1,28.61,12.39,26.5
2016,93,New Haven,417,140,557,0.2,192,110,255,84.09,29.98,7.52,24.5
2016,95,New London,346,387,733,0.25,277,246,210,84.59,38.41,10.45,38.2
2016,96,New Milford,201.5,201.5,403,1.5,237,70,96,49.82,14.89,46.85,40.2
2016,94,Newington,639,179,818,1.08,229,308,281,70.69,21.57,29.83,57.9
2016,97,Newtown,365,365,730,0.64,164,326,240,44.39,21.38,40.84,21.1
2016,98,Norfolk,311,311,622,0.69,242,211,169,59.58,48.17,19.97,43.2
2016,99,North Branford,345,345,690,1.34,89,308,293,75.67,24.98,31.67,40.1
2016,100,North Canaan,255.5,255.5,511,0.66,178,107,226,72.97,38.98,27.27,39.7
2016,101,North Haven,178,369,547,0.55,57,176,314,71.24,38.79,47.56,54.7
2016,102,North Stonington,181,434,615,0.62,262,227,126,54.13,16.95,38.64,26.6
2016,103,Norwalk,216,216,432,1.09,135,18,279,58.9,30.73,37.87,19.7
2016,104,Norwich,24,554,578,0.84,237,321,20,45.15,45.24,7.09,46.2
2016,105,Old Lyme,434,434,868,1.62,306,247,315,75.95,26.38,29.74,32.5
2016,106,Old Saybrook,179,516,695,0.51,242,208,245,65.19,47.53,26.01,18.7
2016,107,Orange,227,227,454,0.43,150,215,89,75.44,14.65,46.75,28.6
2016,108,Oxford,225.5,225.5,451,0.75,246,200,5,52.45,8.34,16.58,31
2016,109,Plainfield,369.5,369.5,739,0.37,218,256,265,56.22,45.12,17.14,43.9
2016,110,Plainville,160,49,209,0.33,8,105,96,56.71,43.15,23.51,25.2
2016,111,Plymouth,176,576,752,0.34,293,310,149,41.29,49.67,15.95,35.3
2016,112,Pomfret,284,77,361,0.45,12,270,79,57.05,35.57,10.81,38.3
2016,113,Portland,62,486,548,1.59,262,270,16,80.17,47.15,43.58,37.3
2016,114,Preston,240.5,240.5,481,1.25,224,120,137,84.86,42.21,30.12,58.9
2016,115,Prospect,306.5,306.5,613,0.77,230,244,139,65.91,43,43.76,19.9
2016,116,Putnam,155,126,281,0.84,177,65,39,62.78,30.61,42.4,57.9
2016,117,Redding,320,320,640,0.34,246,227,167,41.54,22.21,17.69,42.4
