Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2015,86,Montville,52.5,52.5,105,1.36,53,16,36,40.06,25.66,19.68,50.3
2015,87,Morris,295.0,295.0,590,0.22,303,44,243,46.01,16.33,48.24,27.5
2015,88,Naugatuck,73.0,73.0,146,0.55,67,37,42,66.73,21.66,13.22,59.0
2015,89,New Britain,177.0,177.0,354,0.58,106,123,125,73.76,5.91,19.01,59.8
2015,90,New Canaan,202.0,202.0,404,0.93,333,63,8,60.87,28.58,27.95,21.2
2015,91,New Fairfield,170.5,170.5,341,0.68,76,252,13,76.53,27.73,43.84,57.3
2015,92,New Hartford,208.5,208.5,417,0.95,26,261,130,66.09,28.64,23.75,30.2
2015,93,New Haven,294.5,294.5,589,0.64,154,111,324,43.71,48.83,38.47,46.9
2015,95,New London,177.5,177.5,355,0.37,71,101,183,49.6,46.02,43.54,32.2
2023,41,East Haddam,254.0,254.0,508,1.08,179,48,281,82.0,12.28,18.95,58.6
2015,96,New Milford,22.0,352.0,374,0.3,46,276,52,76.25,21.6,22.67,22.3
2011,123,Scotland,68.0,810.0,878,1.18,275,285,318,51.43,33.64,41.63,39.6
2015,94,Newington,253.5,253.5,507,0.82,241,226,40,84.74,24.08,21.05,38.9
2015,97,Newtown,142.0,176.0,318,0.41,276,22,20,45.88,21.22,42.48,36.0
2015,98,Norfolk,468.5,468.5,937,1.19,312,331,294,89.51,40.93,7.0,31.7
2015,99,North Branford,247.5,247.5,495,1.4,104,184,207,50.47,28.58,18.88,45.1
2015,100,North Canaan,144.0,163.0,307,0.52,94,63,150,40.59,30.74,35.57,23.5
2015,101,North Haven,224.0,218.0,442,1.08,218,156,68,89.87,43.39,30.44,48.1
2015,102,North Stonington,502.0,279.0,781,11.5,169,282,330,54.05,41.27,24.63,59.2
2015,103,Norwalk,373.5,373.5,747,0.59,282,148,317,73.4,10.95,29.3,51.8
2015,104,Norwich,376.5,376.5,753,1.45,127,326,300,48.83,37.13,13.89,54.1
2015,105,Old Lyme,196.5,196.5,393,0.72,199,168,26,69.01,24.59,24.38,33.1
2015,106,Old Saybrook,289.0,289.0,578,1.62,331,132,115,85.2,18.26,27.58,31.6
2015,107,Orange,103.0,385.0,488,0.95,34,313,141,56.01,7.25,45.55,39.7
2015,108,Oxford,157.0,157.0,314,0.8,143,131,40,73.51,26.93,16.74,19.9
2015,109,Plainfield,38.0,554.0,592,0.47,291,196,105,49.4,20.99,44.05,57.7
2015,110,Plainville,136.0,136.0,272,0.44,65,134,73,71.24,16.32,33.99,24.0
2015,111,Plymouth,197.0,114.0,311,0.49,218,34,59,56.82,36.26,5.92,55.9
2015,112,Pomfret,285.5,285.5,571,0.34,55,219,297,50.56,39.63,37.61,21.5
2015,113,Portland,224.5,224.5,449,1.25,144,184,121,55.66,16.02,6.6,52.6
2015,115,Prospect,390.0,28.0,418,0.99,212,4,202,48.94,7.23,49.88,24.4
2015,116,Putnam,86.5,86.5,173,1.26,93,70,10,85.1,43.19,44.27,19.6
2015,117,Redding,245.5,245.5,491,0.35,105,240,146,59.86,5.45,18.38,48.2
2015,118,Ridgefield,553.0,41.0,594,1.12,83,296,215,52.26,47.17,16.58,29.8
2015,119,Rocky Hill,447.0,338.0,785,0.83,135,330,320,62.42,33.24,22.16,48.0
2015,120,Roxbury,499.0,140.0,639,0.28,145,192,302,56.03,19.48,21.03,41.3
2015,121,Salem,14.0,414.0,428,1.33,248,167,13,77.22,16.09,21.76,22.6
2015,122,Salisbury,159.0,159.0,318,0.89,17,235,66,88.56,5.41,19.32,57.1
2015,123,Scotland,298.0,298.0,596,1.1,124,293,179,61.9,15.6,32.95,37.0
2015,124,Seymour,288.0,251.0,539,0.52,1,297,241,83.05,11.2,12.39,48.8
2015,125,Sharon,477.0,260.0,737,0.82,331,247,159,68.29,32.55,43.07,39.0
2015,126,Shelton,230.0,142.0,372,1.27,199,164,9,47.86,12.49,41.56,43.4
2015,127,Sherman,285.5,285.5,571,0.49,137,311,123,74.53,28.79,26.44,30.7
2015,128,Simsbury,419.0,125.0,544,0.64,202,70,272,65.67,31.56,43.37,26.4
2015,129,Somers,156.0,595.0,751,0.73,281,230,240,72.53,18.41,16.12,40.8
2015,132,South Windsor,249.0,249.0,498,0.39,302,54,142,84.48,6.58,5.79,36.5
2015,130,Southbury,188.0,188.0,376,1.44,29,181,166,62.02,6.68,32.86,34.4
2015,131,Southington,96.0,36.0,132,1.56,55,21,56,85.06,6.19,25.61,46.2
2015,133,Sprague,268.5,268.5,537,0.8,118,282,137,77.53,38.26,30.52,47.0
2015,134,Stafford,410.0,151.0,561,1.02,131,104,326,64.43,19.31,45.47,19.9
2015,135,Stamford,210.0,210.0,420,0.85,230,174,16,70.16,40.83,48.65,32.2
2015,136,Sterling,288.0,487.0,775,0.42,151,293,331,56.28,24.43,33.55,35.3
2015,137,Stonington,253.0,77.0,330,1.02,20,38,272,89.18,25.38,39.38,22.1
2015,138,Stratford,195.0,264.0,459,0.99,67,59,333,73.37,28.08,8.77,27.9
2011,145,Union,162.0,183.0,345,1.35,65,249,31,63.54,18.23,10.07,22.7
2015,139,Suffield,213.0,213.0,426,5.8,125,299,2,42.19,37.09,12.23,20.2
2015,140,Thomaston,291.0,291.0,582,0.83,42,298,242,56.33,17.31,37.99,59.8
2015,141,Thompson,249.5,249.5,499,0.58,181,211,107,71.17,10.47,24.41,48.9
2015,142,Tolland,151.5,151.5,303,0.68,99,154,50,42.82,30.02,25.07,21.7
2015,143,Torrington,292.0,292.0,584,0.47,239,172,173,41.19,19.71,18.89,18.9
2015,144,Trumbull,168.0,168.0,336,0.33,199,22,115,62.5,24.91,32.33,48.2
2015,145,Union,268.0,268.0,536,0.5,115,239,182,56.63,34.11,13.33,36.4
2015,146,Vernon,117.0,358.0,475,0.72,114,208,153,61.91,27.24,33.21,51.0
2015,147,Voluntown,254.0,254.0,508,0.14,141,121,246,53.13,32.91,12.82,56.8
2015,148,Wallingford,222.5,222.5,445,0.92,118,252,75,48.24,29.49,7.87,43.2
2015,149,Warren,158.0,317.0,475,1.08,92,140,243,74.46,38.29,19.87,25.9
2015,150,Washington,203.5,203.5,407,0.61,8,319,80,65.73,36.77,15.4,50.9
2015,151,Waterbury,227.0,225.0,452,1.24,72,152,228,50.01,29.04,45.0,58.1
2015,152,Waterford,154.5,154.5,309,0.86,25,213,71,55.98,35.55,7.47,42.4
2015,153,Watertown,215.0,547.0,762,1.42,238,307,217,69.59,44.31,12.95,46.6
2015,155,West Hartford,216.5,216.5,433,1.09,144,47,242,43.61,24.45,29.69,32.2
2015,156,West Haven,695.0,1.0,696,0.53,67,316,313,47.37,23.57,26.65,34.0
2015,154,Westbrook,14.0,266.0,280,0.64,187,16,77,43.66,39.39,7.06,48.9
2015,157,Weston,156.0,426.0,582,1.06,130,295,157,80.62,31.21,5.33,57.0
2015,158,Westport,298.5,298.5,597,1.05,220,330,47,77.62,8.2,49.46,44.4
2015,159,Wethersfield,260.0,399.0,659,0.36,280,68,311,77.67,45.15,34.65,51.2
2015,160,Willington,156.0,501.0,657,0.61,276,84,297,75.82,6.39,21.44,25.2
2015,161,Wilton,46.0,397.0,443,0.52,139,281,23,73.47,38.68,26.17,26.9
2015,162,Winchester,323.0,46.0,369,1.1,53,207,109,63.85,39.15,16.99,40.3
2015,163,Windham,45.0,45.0,90,1.64,0,39,51,72.11,47.89,20.52,25.4
2015,164,Windsor,255.5,255.5,511,1.09,127,95,289,41.92,7.44,34.21,44.7
2015,165,Windsor Locks,129.0,378.0,507,1.14,0,249,258,71.07,31.86,44.73,30.2
2015,166,Wolcott,410.0,220.0,630,1.41,172,135,323,78.89,24.25,13.29,51.2
2015,167,Woodbridge,94.0,381.0,475,0.94,265,72,138,65.02,19.88,42.82,51.9
2015,168,Woodbury,626.0,274.0,900,5.8,295,300,305,57.88,9.06,10.47,37.5
2015,169,Woodstock,754.0,47.0,801,1.2,255,272,274,53.87,30.32,14.67,25.6
2016,1,Andover,192.0,192.0,384,1.34,173,168,43,72.14,26.56,6.67,45.2
2016,2,Ansonia,291.0,343.0,634,11.5,44,332,258,74.64,9.7,11.34,59.7
2016,3,Ashford,224.5,224.5,449,0.9,140,197,112,83.55,32.56,46.28,44.1
2016,4,Avon,178.5,178.5,357,0.56,26,105,226,57.12,38.21,25.67,19.5
2016,5,Barkhamsted,282.0,114.0,396,0.41,232,100,64,78.49,39.53,8.49,18.7
2016,6,Beacon Falls,68.0,536.0,604,1.06,208,234,162,68.07,45.74,48.19,31.5
2016,7,Berlin,245.5,245.5,491,0.75,49,279,163,84.14,23.43,44.55,26.2
2016,8,Bethany,10.0,543.0,553,0.83,60,328,165,66.39,47.89,38.96,52.1
2016,9,Bethel,253.0,132.0,385,0.82,242,105,38,65.88,43.94,47.01,53.5
2016,10,Bethlehem,227.0,227.0,454,0.55,268,34,152,68.89,18.34,14.91,28.9
2016,11,Bloomfield,307.0,307.0,614,0.8,139,156,319,77.47,12.17,42.64,31.7
2016,12,Bolton,549.0,147.0,696,0.45,156,272,268,88.23,24.59,36.05,27.9
2016,13,Bozrah,133.0,513.0,646,0.15,84,239,323,43.68,23.09,44.14,56.2
2016,14,Branford,307.0,307.0,614,0.66,83,206,325,42.67,30.91,40.86,39.1
2016,15,Bridgeport,22.0,571.0,593,0.74,275,244,74,86.88,31.25,20.59,45.6
2016,16,Bridgewater,189.0,189.0,378,1.53,30,92,256,66.49,38.75,39.85,35.5
2016,17,Bristol,157.0,157.0,314,1.5,7,108,199,70.75,27.95,16.81,44.5
2016,18,Brookfield,301.0,380.0,681,0.26,279,305,97,64.12,9.72,19.79,34.2
2016,19,Brooklyn,362.0,56.0,418,0.27,202,113,103,44.68,43.62,9.86,32.3
2016,20,Burlington,109.0,109.0,218,0.89,32,23,163,78.4,18.94,47.08,44.6
2016,21,Canaan,217.0,484.0,701,1.18,297,292,112,77.36,48.71,18.1,42.8
2016,22,Canterbury,140.0,355.0,495,0.64,142,251,102,55.59,10.3,28.43,30.3
2016,23,Canton,169.0,169.0,338,1.03,36,266,36,55.31,48.12,22.61,24.3
2016,24,Chaplin,229.5,229.5,459,0.3,146,208,105,81.89,9.1,48.2,33.5
2016,25,Cheshire,209.0,258.0,467,0.91,227,54,186,43.62,15.4,20.08,35.4
2016,26,Chester,39.5,39.5,79,1.0,33,26,20,84.06,7.1,40.03,44.4
2016,27,Clinton,352.5,352.5,705,0.86,236,322,147,52.83,36.73,43.49,56.4
2016,28,Colchester,170.0,170.0,340,0.8,211,1,128,69.65,43.26,24.6,19.5
2016,29,Colebrook,280.5,280.5,561,0.2,308,67,186,86.8,24.53,22.02,28.2
2016,30,Columbia,284.5,284.5,569,1.19,139,147,283,73.91,46.78,38.65,26.1
2016,31,Cornwall,682.0,23.0,705,1.14,189,318,198,60.72,31.56,46.08,39.1
2016,32,Coventry,459.0,197.0,656,1.02,95,327,234,74.48,33.35,38.97,36.0
2016,33,Cromwell,355.0,74.0,429,1.37,193,129,107,57.2,43.04,15.22,48.6
2016,34,Danbury,323.0,70.0,393,0.1,303,82,8,53.86,18.36,44.97,28.2
2016,35,Darien,132.0,429.0,561,1.39,295,41,225,89.83,20.94,22.44,43.0
2016,36,Deep River,257.0,257.0,514,0.68,151,155,208,77.54,45.77,30.93,55.1
2016,37,Derby,311.0,311.0,622,1.23,222,156,244,72.24,45.54,42.41,56.2
2016,38,Durham,294.0,294.0,588,1.35,195,106,287,57.76,48.94,13.48,58.3
2016,40,East Granby,126.0,309.0,435,1.27,87,283,65,42.46,45.58,40.3,50.5
2016,41,East Haddam,105.0,532.0,637,1.09,298,187,152,41.55,10.73,31.83,56.1
2016,42,East Hampton,155.0,155.0,310,0.94,16,104,190,67.71,42.07,45.2,27.9
2016,43,East Hartford,269.0,269.0,538,0.43,210,111,217,78.1,23.44,12.74,26.3
2016,44,East Haven,377.0,139.0,516,1.17,231,132,153,66.87,49.59,23.93,18.3
2016,45,East Lyme,364.0,364.0,728,1.49,182,270,276,82.04,26.25,42.48,47.7
2016,47,East Windsor,50.0,301.0,351,0.41,161,109,81,41.67,29.92,5.87,57.4
2016,39,Eastford,28.0,333.0,361,0.19,69,72,220,58.34,28.84,10.05,25.9
2016,46,Easton,461.0,169.0,630,0.94,59,292,279,51.85,19.48,49.58,44.8
2016,48,Ellington,295.0,135.0,430,0.73,178,142,110,62.36,8.38,17.62,49.4
2016,49,Enfield,296.0,130.0,426,0.37,76,259,91,43.62,45.3,48.9,57.0
2016,50,Essex,144.5,144.5,289,0.57,34,244,11,87.71,41.12,13.21,45.2
2016,51,Fairfield,153.5,153.5,307,0.7,15,154,138,51.16,11.28,21.25,58.8
2016,52,Farmington,406.0,189.0,595,0.32,293,148,154,86.12,39.95,38.88,32.5
2016,53,Franklin,125.5,125.5,251,0.73,170,59,22,61.29,33.16,34.6,32.7
2016,54,Glastonbury,167.5,167.5,335,0.91,31,85,219,89.28,23.41,31.15,40.8
2016,55,Goshen,612.0,77.0,689,0.34,262,191,236,67.7,16.43,28.85,34.1
2016,56,Granby,404.0,388.0,792,0.6,214,326,252,86.54,43.69,42.95,18.1
2016,57,Greenwich,345.0,63.0,408,0.59,45,181,182,40.27,36.51,15.57,48.7
2016,58,Griswold,621.0,50.0,671,1.19,188,286,197,77.41,29.65,24.91,49.6
2016,59,Groton,419.0,295.0,714,1.42,273,272,169,85.15,32.43,12.0,49.4
2016,60,Guilford,181.0,265.0,446,0.25,70,254,122,46.99,9.1,31.82,32.5
2016,61,Haddam,167.0,167.0,334,0.43,295,6,33,44.81,26.33,16.27,39.9
2016,62,Hamden,262.0,262.0,524,1.37,87,125,312,61.23,13.72,20.02,33.1
2016,63,Hampton,0.0,417.0,417,0.14,333,82,2,86.68,14.38,26.21,18.7
2016,64,Hartford,146.0,146.0,292,5.6000000000000005,260,27,5,67.12,34.76,6.2,41.6
2016,65,Hartland,374.5,374.5,749,0.82,181,265,303,66.37,46.01,9.14,23.2
2016,66,Harwinton,202.0,202.0,404,1.08,21,282,101,47.06,23.17,35.87,21.4
2016,67,Hebron,370.0,144.0,514,0.76,73,250,191,40.04,14.35,24.3,49.7
2016,68,Kent,144.0,144.0,288,1.48,89,187,12,80.51,34.19,43.92,18.4
2016,69,Killingly,249.0,249.0,498,1.25,165,298,35,44.38,44.2,36.26,58.3
2016,70,Killingworth,185.0,185.0,370,1.03,233,68,69,71.69,38.67,5.36,39.6
2016,71,Lebanon,430.0,304.0,734,12.0,128,318,288,85.73,44.09,32.75,59.3
2016,72,Ledyard,381.0,381.0,762,1.14,333,325,104,50.43,29.14,9.22,20.4
2016,73,Lisbon,308.0,284.0,592,0.87,291,98,203,73.26,38.83,40.14,42.5
2016,74,Litchfield,136.0,462.0,598,1.15,94,192,312,43.93,11.3,49.62,32.7
2016,75,Lyme,201.0,106.0,307,0.72,27,226,54,70.19,20.67,28.9,53.4
2016,77,Manchester,160.5,160.5,321,0.49,34,181,106,48.2,22.53,35.73,33.2
2016,78,Mansfield,312.0,384.0,696,0.26,230,326,140,76.8,28.01,15.68,28.9
2016,79,Marlborough,116.0,517.0,633,0.82,317,92,224,55.06,46.81,24.69,54.0
2016,80,Meriden,286.0,286.0,572,0.26,124,142,306,63.17,44.34,43.52,33.7
2016,81,Middlebury,294.0,294.0,588,1.66,78,202,308,69.97,11.05,12.53,18.7
2016,82,Middlefield,113.0,113.0,226,1.19,60,131,35,48.56,12.78,16.95,34.4
2016,83,Middletown,574.0,40.0,614,0.92,216,266,132,77.08,21.09,25.04,45.5
2016,84,Milford,243.0,195.0,438,1.36,281,133,24,55.13,18.08,37.05,28.7
2011,28,Colchester,243.0,243.0,486,1.2,238,200,48,40.97,14.2,17.48,20.9
2016,85,Monroe,188.0,188.0,376,0.55,162,178,36,73.12,32.66,21.91,36.1
2016,86,Montville,129.5,129.5,259,0.75,56,185,18,47.91,45.62,46.75,20.4
2016,87,Morris,74.0,167.0,241,0.93,190,17,34,74.41,48.3,9.25,42.7
2016,88,Naugatuck,381.0,381.0,762,0.95,131,322,309,46.41,34.41,21.69,49.8
2016,89,New Britain,71.0,71.0,142,1.57,41,96,5,61.27,42.72,36.9,35.4
2016,90,New Canaan,201.5,201.5,403,0.9,172,33,198,52.36,28.63,15.17,35.6
2016,91,New Fairfield,209.0,289.0,498,1.52,166,299,33,77.42,14.37,34.54,21.7
2016,92,New Hartford,474.0,16.0,490,0.99,249,186,55,53.1,28.61,12.39,26.5
2016,93,New Haven,417.0,140.0,557,0.2,192,110,255,84.09,29.98,7.52,24.5
2016,95,New London,346.0,387.0,733,0.25,277,246,210,84.59,38.41,10.45,38.2
2016,96,New Milford,201.5,201.5,403,1.5,237,70,96,49.82,14.89,46.85,40.2
2016,94,Newington,639.0,179.0,818,1.08,229,308,281,70.69,21.57,29.83,57.9
2016,97,Newtown,365.0,365.0,730,0.64,164,326,240,44.39,21.38,40.84,21.1
2016,98,Norfolk,311.0,311.0,622,0.69,242,211,169,59.58,48.17,19.97,43.2
2016,99,North Branford,345.0,345.0,690,1.34,89,308,293,75.67,24.98,31.67,40.1
2016,100,North Canaan,255.5,255.5,511,0.66,178,107,226,72.97,38.98,27.27,39.7
2016,101,North Haven,178.0,369.0,547,0.55,57,176,314,71.24,38.79,47.56,54.7
2016,102,North Stonington,181.0,434.0,615,0.62,262,227,126,54.13,16.95,38.64,26.6
2016,103,Norwalk,216.0,216.0,432,1.09,135,18,279,58.9,30.73,37.87,19.7
2016,104,Norwich,24.0,554.0,578,0.84,237,321,20,45.15,45.24,7.09,46.2
2016,105,Old Lyme,434.0,434.0,868,1.62,306,247,315,75.95,26.38,29.74,32.5
2016,106,Old Saybrook,179.0,516.0,695,0.51,242,208,245,65.19,47.53,26.01,18.7
2016,107,Orange,227.0,227.0,454,0.43,150,215,89,75.44,14.65,46.75,28.6
2016,108,Oxford,225.5,225.5,451,0.75,246,200,5,52.45,8.34,16.58,31.0
2016,109,Plainfield,369.5,369.5,739,0.37,218,256,265,56.22,45.12,17.14,43.9
2016,110,Plainville,160.0,49.0,209,0.33,8,105,96,56.71,43.15,23.51,25.2
2016,111,Plymouth,176.0,576.0,752,0.34,293,310,149,41.29,49.67,15.95,35.3
2016,112,Pomfret,284.0,77.0,361,0.45,12,270,79,57.05,35.57,10.81,38.3
2016,113,Portland,62.0,486.0,548,1.59,262,270,16,80.17,47.15,43.58,37.3
2016,114,Preston,240.5,240.5,481,1.25,224,120,137,84.86,42.21,30.12,58.9
2016,115,Prospect,306.5,306.5,613,0.77,230,244,139,65.91,43.0,43.76,19.9
2016,116,Putnam,155.0,126.0,281,0.84,177,65,39,62.78,30.61,42.4,57.9
2016,117,Redding,320.0,320.0,640,0.34,246,227,167,41.54,22.21,17.69,42.4
2016,118,Ridgefield,137.5,137.5,275,1.02,66,136,73,83.96,47.06,29.65,51.4
2016,119,Rocky Hill,48.0,514.0,562,1.1,296,193,73,40.65,24.45,8.74,36.1
2016,120,Roxbury,199.0,199.0,398,1.01,156,193,49,87.24,29.25,46.19,37.1
2016,121,Salem,159.0,159.0,318,0.72,164,145,9,64.46,25.08,23.19,54.9
2016,122,Salisbury,83.0,346.0,429,0.66,183,144,102,57.1,30.42,22.72,55.6
2016,123,Scotland,360.0,216.0,576,1.12,207,71,298,86.21,26.17,18.62,28.0
2016,124,Seymour,154.5,154.5,309,0.58,15,191,103,41.22,7.16,25.73,26.4
2016,115,Prospect,306.5,306.5,613,0.77,230,244,139,65.91,43.0,43.76,19.9
2016,125,Sharon,147.0,484.0,631,0.82,299,43,289,69.07,44.69,16.33,38.8
2016,126,Shelton,629.0,111.0,740,0.64,305,156,279,67.45,25.0,21.87,55.8
2016,127,Sherman,341.0,55.0,396,1.12,240,15,141,50.97,31.5,41.0,31.5
2016,128,Simsbury,475.0,127.0,602,0.58,229,77,296,61.44,11.26,42.54,45.4
2016,129,Somers,62.0,175.0,237,0.84,17,51,169,72.61,5.15,18.69,47.7
2016,132,South Windsor,79.5,79.5,159,1.19,146,1,12,76.36,16.04,26.11,50.7
2016,130,Southbury,359.0,271.0,630,1.1,243,231,156,40.04,36.71,44.32,41.7
2016,131,Southington,141.5,141.5,283,0.14,50,60,173,86.84,9.46,7.37,34.9
2016,133,Sprague,326.0,224.0,550,0.84,258,131,161,48.23,45.9,45.01,58.6
2016,134,Stafford,209.5,209.5,419,0.45,237,51,131,51.68,14.68,14.86,43.7
2016,135,Stamford,284.0,284.0,568,0.82,245,296,27,53.17,14.21,35.53,48.6
2016,136,Sterling,140.0,430.0,570,0.82,309,179,82,41.89,13.17,31.21,32.5
2016,137,Stonington,173.0,173.0,346,6.5,48,30,268,46.15,5.63,29.88,46.1
2016,138,Stratford,214.0,473.0,687,0.86,283,154,250,89.32,39.73,43.67,28.8
2017,91,New Fairfield,131.0,131.0,262,1.01,37,120,105,55.76,44.38,9.57,28.3
2016,139,Suffield,296.5,296.5,593,0.44,283,50,260,45.77,32.64,20.62,48.0
2016,140,Thomaston,69.0,69.0,138,0.66,31,94,13,45.35,13.47,29.22,39.9
2016,141,Thompson,248.0,248.0,496,1.07,242,175,79,75.97,17.84,41.51,46.7
2016,142,Tolland,104.5,104.5,209,1.01,40,10,159,82.73,26.42,14.74,29.3
2016,143,Torrington,31.0,448.0,479,0.72,291,11,177,52.85,47.95,41.13,43.1
2016,144,Trumbull,150.0,150.0,300,1.0,102,44,154,41.05,16.13,22.98,36.6
2016,145,Union,284.0,330.0,614,1.23,291,289,34,51.15,37.92,13.5,43.1
2016,146,Vernon,304.0,264.0,568,0.43,106,204,258,42.83,24.78,39.15,30.2
2016,147,Voluntown,428.0,294.0,722,0.74,245,218,259,45.17,18.4,9.09,48.0
2016,148,Wallingford,476.0,71.0,547,1.19,86,327,134,61.58,25.52,28.16,51.8
2007,156,West Haven,110.0,110.0,220,1.16,60,133,27,79.15,8.42,22.82,39.5
2016,149,Warren,285.0,165.0,450,1.01,65,255,130,51.5,8.2,7.87,28.9
2016,150,Washington,143.0,321.0,464,0.55,137,247,80,65.8,40.94,21.04,30.6
2016,151,Waterbury,201.5,201.5,403,0.85,325,20,58,52.67,15.95,32.05,45.8
2016,152,Waterford,18.0,294.0,312,0.69,199,40,73,87.03,37.64,30.03,47.2
2016,153,Watertown,17.0,590.0,607,0.74,92,277,238,85.3,8.08,23.21,47.6
2016,155,West Hartford,340.5,340.5,681,0.51,277,276,128,68.34,47.98,24.31,46.7
2016,156,West Haven,263.5,263.5,527,1.27,19,194,314,57.72,13.69,15.2,34.5
2016,154,Westbrook,370.0,125.0,495,0.75,288,70,137,59.06,44.72,25.51,34.6
2016,157,Weston,174.0,286.0,460,1.0,89,269,102,60.59,41.43,47.9,28.7
2016,158,Westport,64.5,64.5,129,0.89,49,72,8,76.38,48.55,43.27,24.6
2016,159,Wethersfield,501.0,46.0,547,0.99,9,307,231,62.58,26.51,11.54,47.1
2016,160,Willington,187.0,187.0,374,1.47,78,198,98,82.84,37.73,6.34,21.9
2016,161,Wilton,112.0,216.0,328,0.28,36,75,217,87.2,21.68,47.01,57.4
2016,162,Winchester,113.0,455.0,568,0.7,58,274,236,56.8,13.3,28.7,52.7
2016,163,Windham,221.0,369.0,590,1.24,87,282,221,68.03,24.94,29.2,54.0
2016,164,Windsor,207.5,207.5,415,1.18,103,145,167,44.75,12.46,40.13,56.1
2016,165,Windsor Locks,195.5,195.5,391,0.41,318,12,61,50.02,49.19,19.16,35.2
2016,166,Wolcott,360.5,360.5,721,1.26,276,128,317,60.67,9.33,26.69,53.6
2016,167,Woodbridge,170.5,170.5,341,0.66,103,229,9,50.31,31.51,48.59,24.6
2016,168,Woodbury,285.0,285.0,570,0.36,253,84,233,83.83,33.19,35.25,18.9
2016,169,Woodstock,263.0,213.0,476,1.01,229,161,86,47.91,29.21,11.92,51.0
2017,1,Andover,176.0,176.0,352,1.2,36,50,266,62.78,34.8,11.0,21.1
2017,2,Ansonia,54.0,663.0,717,0.74,300,214,203,70.28,10.23,14.19,59.5
2017,3,Ashford,229.0,229.0,458,1.37,141,0,317,74.59,29.98,39.5,46.3
2017,4,Avon,248.0,248.0,496,0.7,42,122,332,59.15,17.92,18.29,49.6
2008,132,South Windsor,321.0,321.0,642,0.42,115,287,240,83.45,47.31,5.96,28.3
2017,5,Barkhamsted,168.5,168.5,337,1.08,83,199,55,68.42,39.29,47.49,46.3
2017,6,Beacon Falls,457.0,92.0,549,1.26,258,182,109,61.98,48.76,12.64,19.8
2017,7,Berlin,174.5,174.5,349,1.28,86,215,48,43.36,6.69,5.43,53.2
2017,8,Bethany,385.5,385.5,771,0.85,290,239,242,63.23,17.83,15.67,25.1
2017,9,Bethel,161.0,16.0,177,1.27,95,67,15,81.04,13.79,15.58,47.3
2017,10,Bethlehem,379.0,265.0,644,1.01,254,318,72,70.73,5.5,23.99,27.4
2017,11,Bloomfield,208.5,208.5,417,0.26,135,81,201,81.61,15.9,46.42,20.9
2017,12,Bolton,86.0,394.0,480,0.37,247,141,92,64.7,35.54,44.56,38.2
2017,13,Bozrah,54.0,213.0,267,0.28,91,40,136,45.92,15.4,25.56,25.1
2017,14,Branford,475.0,41.0,516,0.53,246,238,32,40.68,27.91,23.49,48.6
2017,15,Bridgeport,173.0,173.0,346,0.69,257,2,87,55.16,44.95,29.98,28.0
2017,16,Bridgewater,177.0,304.0,481,0.93,186,93,202,74.9,36.22,15.96,32.4
2017,17,Bristol,109.5,109.5,219,1.08,123,58,38,79.51,22.76,7.35,41.8
2017,18,Brookfield,348.0,251.0,599,0.94,259,227,113,54.79,21.76,47.27,30.0
2017,19,Brooklyn,7.0,510.0,517,0.5,168,17,332,64.78,25.51,13.4,33.9
2017,20,Burlington,297.0,297.0,594,1.42,110,238,246,61.06,12.97,13.93,52.3
2017,21,Canaan,312.0,257.0,569,0.52,289,73,207,60.53,33.53,26.26,25.5
2017,22,Canterbury,364.0,364.0,728,1.15,86,331,311,51.57,21.39,27.12,21.5
2017,23,Canton,238.0,238.0,476,0.86,12,168,296,46.82,43.36,5.83,31.8
2017,24,Chaplin,367.5,367.5,735,0.78,262,263,210,49.83,39.04,11.66,35.8
2017,25,Cheshire,252.0,252.0,504,1.18,287,159,58,42.77,32.47,22.02,40.8
2017,26,Chester,172.5,172.5,345,1.16,22,168,155,49.91,21.39,35.77,33.6
2017,27,Clinton,262.5,262.5,525,0.62,199,205,121,40.46,14.45,15.28,51.2
2017,28,Colchester,327.0,41.0,368,1.0,241,8,119,71.36,39.93,24.04,19.7
2017,29,Colebrook,53.0,784.0,837,0.1,238,303,296,55.82,26.89,30.08,36.1
2017,30,Columbia,368.5,368.5,737,0.89,302,114,321,88.66,15.11,44.99,34.1
2017,31,Cornwall,238.0,138.0,376,1.41,164,151,61,49.69,13.78,19.67,45.2
2017,32,Coventry,228.0,240.0,468,0.37,225,86,157,57.29,12.44,11.01,58.6
2017,33,Cromwell,154.0,154.0,308,1.41,175,94,39,57.89,39.97,27.02,39.4
2017,34,Danbury,50.0,449.0,499,1.11,28,230,241,40.42,15.3,38.6,59.4
2017,35,Darien,194.0,194.0,388,1.08,164,185,39,81.96,28.7,9.94,30.7
2017,36,Deep River,162.0,162.0,324,1.7000000000000002,22,113,189,41.6,25.32,24.11,19.3
2017,37,Derby,263.0,536.0,799,1.59,293,273,233,87.01,31.08,5.8,25.0
2017,38,Durham,42.5,42.5,85,0.25,43,28,14,84.6,44.47,6.51,34.6
2017,40,East Granby,292.5,292.5,585,1.12,260,202,123,66.78,44.05,26.73,31.3
2017,41,East Haddam,95.0,312.0,407,0.85,179,1,227,67.18,25.3,18.42,22.1
